Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,Median_House_Value_Category
153400.0,3.3625,31,1239,254,929,244,34.1,-117.94,43908.61173,28469.63733,170056.1618,506647.3342,574650.0992,<1H OCEAN,Los Angeles,>= $100 thousand
153400.0,2.1383,31,957,295,1300,287,34.06,-118.04,36188.09594,18783.9092,170296.6792,503601.1832,571630.8434,<1H OCEAN,Los Angeles,>= $100 thousand
153400.0,1.7995,27,1346,340,1177,295,34.03,-118.19,26740.5282,5529.856845,174598.2253,496852.3275,564883.4501,<1H OCEAN,Los Angeles,>= $100 thousand
153400.0,2.2988,35,2134,650,2248,587,33.95,-118.21,19725.66517,11784.43307,168317.5895,502378.1735,570393.0326,<1H OCEAN,Los Angeles,>= $100 thousand
153300.0,3.25,39,552,151,807,168,33.99,-118.07,27931.28227,17438.79589,164932.4206,507513.2089,575548.3,<1H OCEAN,Los Angeles,>= $100 thousand
153300.0,2.1029,43,1682,422,1706,409,34.04,-118.19,27544.69556,5129.761607,175526.9564,496016.653,564048.7335,<1H OCEAN,Los Angeles,>= $100 thousand
153300.0,2.7019,44,1715,460,1740,423,34.02,-118.14,29459.7785,10204.17666,171161.2455,500732.5281,568766.5343,<1H OCEAN,Los Angeles,>= $100 thousand
153300.0,3.3438,25,3696,953,2827,860,33.84,-118.08,12487.54576,28016.11499,151408.8784,519470.6194,587488.8968,<1H OCEAN,Los Angeles,>= $100 thousand
153100.0,2.8889,11,1281,418,1584,330,34.12,-118.25,26212.85185,7557.547109,185996.076,485690.7445,553724.5939,<1H OCEAN,Los Angeles,>= $100 thousand
153100.0,2.3859,31,1453,404,1486,389,34.07,-118.21,27911.48962,3678.264964,179327.0624,492295.5178,560328.521,<1H OCEAN,Los Angeles,>= $100 thousand
153100.0,4.7853,7,2529,689,1215,577,34.1,-118.18,31423.06782,7912.729718,180655.0667,491640.1082,559675.2216,<1H OCEAN,Los Angeles,>= $100 thousand
153100.0,2.2344,34,1083,364,1132,338,34.06,-118.22,26793.94449,2346.40643,178905.8933,492521.8199,560553.1145,<1H OCEAN,Los Angeles,>= $100 thousand
153100.0,2.7464,21,3616,1060,2515,945,33.97,-118.37,12600.07626,14804.51746,179055.412,491206.8412,559178.8938,<1H OCEAN,Los Angeles,>= $100 thousand
153000.0,2.6806,52,3672,808,3062,764,34.08,-118.21,28164.02071,4376.981604,180258.7483,491462.298,559495.9877,<1H OCEAN,Los Angeles,>= $100 thousand
153000.0,3.525,20,3158,684,2396,713,34.11,-117.91,45905.60831,31395.15543,169903.5459,507755.4367,575746.552,<1H OCEAN,Los Angeles,>= $100 thousand
153000.0,2.5625,30,2346,567,1988,474,34.14,-117.99,46103.37311,25315.82338,176062.2631,500252.1098,568255.9431,INLAND,Los Angeles,>= $100 thousand
152900.0,1.8929,41,337,65,198,50,34.21,-118.36,25296.40089,20551.5227,199936.1837,471488.9389,539521.9149,<1H OCEAN,Los Angeles,>= $100 thousand
152900.0,2.2788,46,2483,587,2121,553,34.1,-118.23,27051.81124,5458.69075,183127.2049,488576.3582,556610.1281,<1H OCEAN,Los Angeles,>= $100 thousand
152900.0,3.7459,33,3530,700,2959,679,34.01,-117.97,33592.61075,25653.6815,162341.4763,512060.0088,580087.9762,<1H OCEAN,Los Angeles,>= $100 thousand
152800.0,2.1518,35,1090,345,1605,330,34.04,-118.3,19168.0666,5364.14014,181288.3431,489379.6875,557395.1714,<1H OCEAN,Los Angeles,>= $100 thousand
152800.0,2.2391,43,1683,520,2190,494,33.95,-118.23,18170.69302,11437.77618,169399.9586,501183.8779,569194.1377,<1H OCEAN,Los Angeles,>= $100 thousand
152800.0,3.1194,33,1884,477,1518,449,33.98,-118.35,14101.32806,12670.24207,178765.3655,491521.4885,559504.8889,<1H OCEAN,Los Angeles,>= $100 thousand
152800.0,4.8304,35,1281,219,710,184,33.92,-118.32,9614.262907,16300.75493,171831.9143,498430.5337,566402.6987,<1H OCEAN,Los Angeles,>= $100 thousand
152700.0,2.0156,33,2048,585,2074,597,33.78,-118.16,3264.741468,31240.52124,150442.075,519838.1167,587818.05,NEAR OCEAN,Los Angeles,>= $100 thousand
152600.0,3.9803,35,1623,331,1462,312,34.03,-117.96,35992.05928,26255.24997,163889.8008,511053.3549,579076.8092,<1H OCEAN,Los Angeles,>= $100 thousand
152500.0,1.9405,43,1502,477,1844,477,34.04,-118.21,26325.61966,3388.480716,176544.5219,494801.7384,562831.8982,<1H OCEAN,Los Angeles,>= $100 thousand
152500.0,2.1135,32,1657,579,2071,598,34.07,-118.27,22535.90575,3127.179218,182411.4888,488655.2921,556681.8843,<1H OCEAN,Los Angeles,>= $100 thousand
152500.0,1.5565,35,1627,838,3013,791,34.05,-118.28,21157.40638,3355.075351,181117.7073,489734.9507,557756.5181,<1H OCEAN,Los Angeles,>= $100 thousand
152500.0,3.7958,33,4979,934,2575,874,34.09,-117.72,52723.93165,48417.53498,161377.7064,521600.1644,589528.5773,INLAND,Los Angeles,>= $100 thousand
152500.0,2.9107,28,441,106,504,108,34.07,-117.98,39275.14051,24370.23822,168688.8524,506543.5065,574562.7237,INLAND,Los Angeles,>= $100 thousand
152500.0,1.4565,20,1852,556,1712,556,33.78,-118.18,3663.429399,30836.25177,151597.4303,518665.8988,586638.5198,NEAR OCEAN,Los Angeles,>= $100 thousand
152400.0,2.2902,43,1636,506,1855,502,34.03,-118.17,28063.19508,7225.341463,173588.9976,498068.9287,566101.7447,<1H OCEAN,Los Angeles,>= $100 thousand
152400.0,4.9,17,3810,662,1867,586,34.66,-118.22,76134.64741,67615.34312,237351.1379,444551.2924,512358.4133,INLAND,Los Angeles,>= $100 thousand
152300.0,2.25,24,574,173,784,162,33.78,-118.24,3279.133973,30273.05853,155145.6541,515171.306,583119.0433,NEAR OCEAN,Los Angeles,>= $100 thousand
152300.0,2.913,26,1495,328,1296,304,34.05,-118.1,33769.58923,13239.74017,172077.6823,500701.6694,568736.3412,<1H OCEAN,Los Angeles,>= $100 thousand
152300.0,3.4063,33,939,284,1309,250,33.94,-118.36,9580.700372,16454.0339,175892.1924,494372.783,562336.7412,<1H OCEAN,Los Angeles,>= $100 thousand
152300.0,3.2862,37,4916,1134,3533,1035,33.93,-118.33,9866.224634,15750.20302,173276.746,496985.6591,564957.7994,<1H OCEAN,Los Angeles,>= $100 thousand
152200.0,2.3984,44,1346,398,1204,344,34.11,-118.18,31764.28545,8698.004704,181600.5357,490813.1031,558848.1204,<1H OCEAN,Los Angeles,>= $100 thousand
152200.0,3.4784,17,3640,830,3537,807,34.08,-117.98,40282.78362,24484.04267,169680.2343,505732.0531,573749.1292,INLAND,Los Angeles,>= $100 thousand
152200.0,2.9094,39,2121,579,1991,528,33.95,-118.18,22142.02583,12794.3259,166719.6834,504176.4421,572197.2893,<1H OCEAN,Los Angeles,>= $100 thousand
152100.0,4.3047,27,2676,652,2661,623,34.3,-118.45,31848.58031,33455.10509,212865.1309,458513.2198,526546.6617,<1H OCEAN,Los Angeles,>= $100 thousand
152100.0,1.9704,34,1709,562,2105,503,34.08,-118.22,27272.25515,3780.288299,180761.8479,490852.3658,558885.4158,<1H OCEAN,Los Angeles,>= $100 thousand
152100.0,2.3438,34,786,341,1239,320,34.07,-118.27,22535.90575,3127.179218,182411.4888,488655.2921,556681.8843,<1H OCEAN,Los Angeles,>= $100 thousand
152100.0,1.9668,30,2831,862,3649,883,33.93,-118.21,18675.1672,13942.14729,166515.8577,504073.3192,572083.4606,<1H OCEAN,Los Angeles,>= $100 thousand
152100.0,3.6987,42,1213,269,628,229,33.87,-118.19,13518.75393,20859.6819,160056.4589,510366.2338,578365.5011,<1H OCEAN,Los Angeles,>= $100 thousand
152000.0,3.5714,38,1527,332,1303,340,34.28,-118.45,29656.49936,31650.23878,211036.3235,460178.3464,528210.0503,<1H OCEAN,Los Angeles,>= $100 thousand
152000.0,3.1042,37,1091,269,905,242,34.07,-118.03,37535.39985,19783.00081,170830.9396,503407.6442,571434.7613,<1H OCEAN,Los Angeles,>= $100 thousand
152000.0,3.5268,33,1927,482,1623,479,33.98,-118.1,26131.93547,15488.35784,165432.4519,506507.0824,574540.9486,<1H OCEAN,Los Angeles,>= $100 thousand
151900.0,3.4514,38,921,239,1023,241,34.25,-118.43,26800.20481,27884.22354,207248.8637,463896.4772,531926.9441,<1H OCEAN,Los Angeles,>= $100 thousand
151900.0,2.3281,33,1369,408,1475,377,34.08,-118.18,30849.73979,6628.867779,178769.8752,493297.4719,561332.3685,<1H OCEAN,Los Angeles,>= $100 thousand
151900.0,4.1667,35,1805,387,1505,366,33.93,-118.04,22898.91242,23181.22568,157792.7915,514337.9046,582372.0961,<1H OCEAN,Los Angeles,>= $100 thousand
151900.0,2.7022,37,2344,631,2195,610,34.02,-118.15,28734.53727,9347.045801,171656.2165,500122.0624,568155.5079,<1H OCEAN,Los Angeles,>= $100 thousand
151900.0,2.2417,30,3533,1061,2678,1033,33.85,-118.19,11344.29463,23026.20722,158285.4049,512073.82,580067.0488,NEAR OCEAN,Los Angeles,>= $100 thousand
151800.0,3.2566,36,1473,328,785,299,34.09,-117.72,52723.93165,48417.53498,161377.7064,521600.1644,589528.5773,INLAND,Los Angeles,>= $100 thousand
151800.0,2.2679,39,1076,338,1242,332,34.08,-117.96,41086.12154,26312.62088,168856.6461,506994.0624,575007.019,<1H OCEAN,Los Angeles,>= $100 thousand
151800.0,4.0521,35,1375,249,1015,239,34.03,-117.94,36604.9387,28090.39768,163057.6177,512309.3726,580329.4905,<1H OCEAN,Los Angeles,>= $100 thousand
151800.0,2.6354,40,979,296,934,292,33.96,-118.19,21879.55566,11387.42669,168159.3599,502731.9578,570752.8735,<1H OCEAN,Los Angeles,>= $100 thousand
151700.0,3.3687,47,843,194,800,180,34.28,-118.44,29830.74767,31107.16571,210512.6645,460786.7606,528819.3496,<1H OCEAN,Los Angeles,>= $100 thousand
151700.0,2.5275,27,2221,542,1328,523,34.14,-117.96,47126.94702,27885.06872,174863.9694,502160.7712,570156.3978,INLAND,Los Angeles,>= $100 thousand
151700.0,3.4375,42,683,127,541,138,34.13,-117.97,45743.18095,26644.46865,174257.1396,502327.3107,570328.9082,INLAND,Los Angeles,>= $100 thousand
151600.0,1.6319,28,1841,809,3199,727,34.05,-118.21,27187.74066,3113.12543,177469.9164,493965.2435,561996.4806,<1H OCEAN,Los Angeles,>= $100 thousand
151600.0,3.0856,49,1104,266,668,297,34.04,-118.35,14612.74329,9889.508611,184034.9428,486399.9327,554402.8476,<1H OCEAN,Los Angeles,>= $100 thousand
151600.0,2.0673,45,943,289,953,238,34.03,-118.28,20893.80149,4160.560672,179307.5444,491422.4049,559439.9432,<1H OCEAN,Los Angeles,>= $100 thousand
151600.0,0.9304,24,873,320,529,308,34.0,-118.33,16356.11158,9849.500304,179381.4735,490991.5531,558988.345,<1H OCEAN,Los Angeles,>= $100 thousand
151600.0,2.5913,42,1977,570,2406,557,33.96,-118.23,18816.48977,10333.32762,170298.7155,500335.9767,568348.6608,<1H OCEAN,Los Angeles,>= $100 thousand
151600.0,4.2941,10,4122,814,2164,710,34.7,-118.4,76162.05309,73442.89898,248620.2575,429556.3093,497450.2602,INLAND,Los Angeles,>= $100 thousand
151500.0,3.5521,17,1787,463,1671,448,34.22,-118.37,25784.17126,21980.7638,201372.5791,470046.8623,538079.8907,<1H OCEAN,Los Angeles,>= $100 thousand
151500.0,2.4267,35,1924,520,2101,541,33.95,-118.2,20521.23075,12060.15228,167781.5016,502976.6896,570993.6655,<1H OCEAN,Los Angeles,>= $100 thousand
151400.0,3.3322,35,957,194,804,221,34.12,-117.9,47268.62658,32534.76579,170541.8527,507595.1194,575579.4963,<1H OCEAN,Los Angeles,>= $100 thousand
151400.0,2.5445,24,2469,731,3818,712,34.06,-118.03,36485.57764,19704.21873,169853.8034,504224.9068,572253.4225,<1H OCEAN,Los Angeles,>= $100 thousand
151300.0,4.5221,36,806,147,446,153,34.11,-117.89,46570.43766,33200.26293,169152.6417,509034.3522,577019.255,<1H OCEAN,Los Angeles,>= $100 thousand
151300.0,4.3,32,1016,190,729,177,33.92,-118.11,19428.31277,19186.51995,160327.4141,510920.2126,578947.1859,<1H OCEAN,Los Angeles,>= $100 thousand
151300.0,2.5504,26,3543,1055,2742,951,33.96,-118.36,11710.69211,14837.3034,177610.8448,492651.4436,560623.5164,<1H OCEAN,Los Angeles,>= $100 thousand
151300.0,5.083,4,10655,1706,5391,1529,34.57,-118.02,75966.05668,61128.51109,220981.1704,464779.9816,532523.5913,INLAND,Los Angeles,>= $100 thousand
151200.0,2.4741,31,2025,618,2231,593,33.91,-118.29,11108.24863,16382.26073,169228.8477,501047.4186,569027.1795,<1H OCEAN,Los Angeles,>= $100 thousand
151200.0,3.2976,41,1722,363,1432,326,33.92,-118.21,18229.12934,15028.24236,165618.839,504922.4279,572930.0377,<1H OCEAN,Los Angeles,>= $100 thousand
151100.0,1.8333,47,1989,532,1430,519,34.04,-118.32,17342.61822,7161.848394,182377.7666,488184.9626,556195.8063,<1H OCEAN,Los Angeles,>= $100 thousand
151100.0,3.7917,35,1792,317,1441,306,34.05,-117.99,36871.17719,23372.94257,167136.1223,507542.8449,575567.4704,<1H OCEAN,Los Angeles,>= $100 thousand
151100.0,2.075,40,2412,629,2119,600,34.01,-118.13,28984.91234,11480.50394,169728.7973,502176.0456,570210.017,<1H OCEAN,Los Angeles,>= $100 thousand
150900.0,2.9107,35,1188,342,1373,332,34.0,-118.08,28735.83706,16164.03981,166360.656,506069.7812,574104.8777,<1H OCEAN,Los Angeles,>= $100 thousand
150900.0,3.153,42,3896,981,4496,993,33.95,-118.22,18941.65403,11575.75108,168857.086,501780.5685,569793.1892,<1H OCEAN,Los Angeles,>= $100 thousand
150900.0,3.0909,31,2536,603,2625,576,33.9,-118.18,16687.11104,17917.3757,162189.6626,508408.0197,576417.9911,<1H OCEAN,Los Angeles,>= $100 thousand
150800.0,2.274,27,2610,846,2296,750,34.04,-117.95,37338.51428,27092.56387,164464.51,510867.7606,578887.6584,<1H OCEAN,Los Angeles,>= $100 thousand
150800.0,3.2778,41,1251,279,1053,278,33.8,-118.21,6817.446387,28218.90296,155071.9041,515189.6134,583158.2972,NEAR OCEAN,Los Angeles,>= $100 thousand
150800.0,3.7043,12,3449,598,1502,540,34.49,-117.89,77260.63442,58529.44023,208517.0709,479570.1901,547293.7991,INLAND,Los Angeles,>= $100 thousand
150700.0,1.8685,36,1956,601,1672,546,34.04,-118.35,14612.74329,9889.508611,184034.9428,486399.9327,554402.8476,<1H OCEAN,Los Angeles,>= $100 thousand
150700.0,2.2813,36,1138,296,1484,320,34.02,-118.18,26632.14375,6876.216751,173162.519,498295.9875,566327.0533,<1H OCEAN,Los Angeles,>= $100 thousand
150600.0,1.9964,26,2272,694,2567,595,33.77,-118.27,1370.322245,31476.92583,156131.3711,514305.8349,582234.6443,NEAR OCEAN,Los Angeles,>= $100 thousand
150600.0,3.5469,36,1465,363,1538,342,34.01,-118.09,29589.20174,14920.41317,167789.133,504626.4366,572661.538,<1H OCEAN,Los Angeles,>= $100 thousand
150600.0,2.8239,43,2172,605,2386,597,34.02,-118.15,28734.53727,9347.045801,171656.2165,500122.0624,568155.5079,<1H OCEAN,Los Angeles,>= $100 thousand
150600.0,1.9929,30,2562,959,3909,955,33.98,-118.23,20229.95959,8130.56692,172103.7,498643.2813,566660.4613,<1H OCEAN,Los Angeles,>= $100 thousand
150500.0,4.375,33,1921,397,1492,393,34.1,-117.92,44547.67839,30281.28796,169275.3141,507919.582,575916.9528,<1H OCEAN,Los Angeles,>= $100 thousand
150500.0,2.788,42,1670,434,1997,452,34.04,-118.18,28179.75703,6023.074019,175023.3433,496625.4558,564658.3186,<1H OCEAN,Los Angeles,>= $100 thousand
150500.0,3.6583,37,1341,336,1233,306,34.0,-118.16,26650.56091,9654.519607,170291.4056,501183.5432,569214.4959,<1H OCEAN,Los Angeles,>= $100 thousand
150400.0,2.7308,38,1730,460,1724,424,33.79,-118.25,3737.461952,29165.02657,156591.3588,513725.6132,581673.2379,NEAR OCEAN,Los Angeles,>= $100 thousand
150400.0,3.6201,21,3481,808,1866,746,34.11,-117.81,49828.17038,40453.90001,166322.3738,514181.5058,582137.8208,INLAND,Los Angeles,>= $100 thousand
150400.0,3.4115,35,2093,407,1755,403,34.03,-117.96,35992.05928,26255.24997,163889.8008,511053.3549,579076.8092,<1H OCEAN,Los Angeles,>= $100 thousand
150400.0,2.5547,36,2225,601,2755,610,33.94,-118.35,9912.520483,15868.64868,175305.3677,494956.3385,562924.4424,<1H OCEAN,Los Angeles,>= $100 thousand
150300.0,2.6014,15,3595,964,1839,877,34.14,-117.97,46770.05437,27024.41967,175259.3979,501523.7359,569522.1978,INLAND,Los Angeles,>= $100 thousand
150300.0,3.2798,45,1167,302,773,287,33.85,-118.19,11344.29463,23026.20722,158285.4049,512073.82,580067.0488,NEAR OCEAN,Los Angeles,>= $100 thousand
150300.0,4.9464,43,1834,292,997,295,33.93,-118.31,11054.73926,14903.74862,172118.2273,498157.5661,566137.3167,<1H OCEAN,Los Angeles,>= $100 thousand
150200.0,2.5969,34,1914,549,2122,529,34.01,-118.08,29809.91022,15797.74719,167313.5892,505241.209,573276.3122,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,4.125,29,1271,272,1338,266,34.28,-118.42,30260.2964,30076.08475,209473.7307,462006.4594,530040.4167,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.2679,32,362,100,348,102,34.22,-118.38,25349.29233,22481.12671,201890.5041,469437.8927,537470.1262,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,3.2297,10,2869,941,2162,829,34.2,-118.6,18346.22287,36683.57791,212261.9238,457999.882,525971.8053,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.1667,40,1266,348,1032,315,34.11,-118.19,30894.33655,8105.587436,182085.5627,490197.6053,558232.7162,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.6923,49,1638,456,1500,430,34.09,-118.23,26696.11425,4384.323947,182196.7327,489409.2944,557442.3912,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,1.875,40,1081,282,970,263,34.09,-118.22,27575.63042,4732.05571,181692.9227,490019.2874,558053.0172,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,3.4952,19,2150,544,1510,467,34.07,-118.17,31256.41594,7069.163974,177338.1754,494740.3697,562775.2486,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.625,41,1268,398,1887,407,34.05,-118.2,27769.67161,4032.148519,176962.1492,494573.2041,562605.337,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,1.9688,40,1095,305,1322,281,34.04,-118.19,27544.69556,5129.761607,175526.9564,496016.653,564048.7335,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,1.6953,43,1366,740,942,672,34.06,-118.3,19582.2038,5259.49424,183092.1797,487690.5237,555710.2911,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,0.8351,29,2438,867,2114,753,34.03,-118.31,18136.22493,6591.702049,180935.8587,489628.9969,557639.7716,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.006,37,1470,399,1579,390,34.04,-118.3,19168.0666,5364.14014,181288.3431,489379.6875,557395.1714,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.7125,40,1695,374,1138,357,34.03,-118.3,19055.18553,5747.969382,180389.941,490225.8669,558239.0232,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,3.1513,35,2107,480,2241,443,33.93,-118.05,22459.16405,22440.89845,158275.5951,513727.0826,581760.7708,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.75,39,563,138,682,137,34.04,-118.17,28830.34499,6923.737946,174523.2166,497235.1513,565268.6787,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.2059,35,1366,496,2160,497,33.98,-118.23,20229.95959,8130.56692,172103.7,498643.2813,566660.4613,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.6364,36,1407,385,1763,350,33.97,-118.14,24470.79343,13226.71991,166491.0233,504908.7997,572938.5365,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.4821,33,1201,340,1482,334,33.96,-118.15,23301.01386,13407.42635,166075.585,505142.3982,573169.6253,<1H OCEAN,Los Angeles,>= $100 thousand
150000.0,2.1964,44,121,29,153,30,33.79,-118.21,6121.846784,29324.36342,154212.5452,516051.5517,584016.312,NEAR OCEAN,Los Angeles,>= $100 thousand
150000.0,1.0714,31,1711,691,1092,568,33.77,-118.19,3369.385809,31771.68947,151320.7646,518943.1975,586908.081,NEAR OCEAN,Los Angeles,>= $100 thousand
150000.0,2.5764,14,2606,514,1228,512,34.71,-118.06,87228.4188,75057.38068,236823.5836,451650.1343,519266.3128,INLAND,Los Angeles,>= $100 thousand
149800.0,2.7155,36,2602,638,2780,620,34.28,-118.45,29656.49936,31650.23878,211036.3235,460178.3464,528210.0503,<1H OCEAN,Los Angeles,>= $100 thousand
149700.0,2.5213,42,1706,488,1941,447,34.09,-118.22,27575.63042,4732.05571,181692.9227,490019.2874,558053.0172,<1H OCEAN,Los Angeles,>= $100 thousand
149700.0,3.8026,49,1073,260,725,272,33.85,-118.19,11344.29463,23026.20722,158285.4049,512073.82,580067.0488,NEAR OCEAN,Los Angeles,>= $100 thousand
149600.0,3.2083,46,1582,315,777,286,33.99,-118.33,15754.80118,10543.88618,178501.3741,491844.791,559838.4026,<1H OCEAN,Los Angeles,>= $100 thousand
149600.0,4.8295,44,2490,430,1305,411,33.95,-118.31,12751.48754,12907.54015,173860.6433,496443.6654,564430.5365,<1H OCEAN,Los Angeles,>= $100 thousand
149500.0,4.1944,33,1391,309,1038,298,34.12,-117.91,46951.43936,31639.61301,170917.1416,506955.1299,574942.6846,<1H OCEAN,Los Angeles,>= $100 thousand
149500.0,4.3333,31,1108,238,1151,229,34.01,-118.09,29589.20174,14920.41317,167789.133,504626.4366,572661.538,<1H OCEAN,Los Angeles,>= $100 thousand
149400.0,3.4402,40,1929,417,1780,419,33.93,-118.2,19513.80107,14176.01593,165973.8243,504669.9692,572682.4659,<1H OCEAN,Los Angeles,>= $100 thousand
149400.0,2.3675,29,2265,813,3425,781,33.94,-118.37,9328.730644,17069.15965,176481.9562,493790.1895,561749.8684,<1H OCEAN,Los Angeles,>= $100 thousand
149300.0,2.7799,36,1657,425,1689,418,34.01,-118.17,26602.06253,8255.844456,171726.911,499739.7262,567770.7353,<1H OCEAN,Los Angeles,>= $100 thousand
149200.0,2.2326,42,2076,462,1641,436,34.19,-118.16,37208.60331,17146.57876,188309.534,485487.1967,553513.7797,<1H OCEAN,Los Angeles,>= $100 thousand
149200.0,2.1442,35,1734,493,2053,508,34.02,-118.16,28020.89842,8503.379854,172154.7731,499512.4815,567545.2506,<1H OCEAN,Los Angeles,>= $100 thousand
149100.0,1.8472,38,3063,796,2153,721,33.98,-118.33,14727.06276,11305.18803,177623.8742,492699.0587,560689.3744,<1H OCEAN,Los Angeles,>= $100 thousand
149100.0,2.3041,33,2557,731,2286,700,33.85,-118.2,11590.59706,22845.62378,158848.7626,511483.6418,579473.7024,<1H OCEAN,Los Angeles,>= $100 thousand
149100.0,2.8462,35,1451,435,1888,420,33.94,-118.35,9912.520483,15868.64868,175305.3677,494956.3385,562924.4424,<1H OCEAN,Los Angeles,>= $100 thousand
149000.0,2.9315,46,2126,409,1292,414,33.98,-118.34,14388.03309,11971.7031,178193.1133,492109.7976,560096.7214,<1H OCEAN,Los Angeles,>= $100 thousand
149000.0,3.83,35,1499,289,1112,268,34.03,-117.94,36604.9387,28090.39768,163057.6177,512309.3726,580329.4905,<1H OCEAN,Los Angeles,>= $100 thousand
149000.0,1.9453,34,495,120,527,130,33.94,-118.05,23451.66566,21784.53214,159222.7329,512893.8007,580928.0219,<1H OCEAN,Los Angeles,>= $100 thousand
148900.0,4.3456,18,1859,375,913,372,34.58,-118.38,63625.55249,60005.30986,236007.452,440224.6418,508184.8648,INLAND,Los Angeles,>= $100 thousand
148800.0,2.6226,40,2744,708,2747,674,34.09,-118.18,31117.86297,7213.886538,179711.5031,492468.2331,560503.3058,<1H OCEAN,Los Angeles,>= $100 thousand
148800.0,2.3029,45,2612,664,3117,584,34.18,-118.15,37452.66205,16619.64484,186887.8481,486927.9914,554954.7398,<1H OCEAN,Los Angeles,>= $100 thousand
148800.0,3.3214,42,1430,338,1269,321,33.96,-118.04,25854.81522,21393.72879,160649.2467,511843.9898,579879.0609,<1H OCEAN,Los Angeles,>= $100 thousand
148800.0,2.6364,39,322,82,319,90,34.01,-118.18,25895.29976,7516.256871,172235.3351,499132.8692,567162.8458,<1H OCEAN,Los Angeles,>= $100 thousand
148600.0,2.6083,27,2025,565,2189,577,34.06,-118.18,29813.04664,5929.9183,176892.5497,494959.2693,562993.4123,<1H OCEAN,Los Angeles,>= $100 thousand
148600.0,1.6887,20,2410,632,2135,578,34.16,-118.15,36434.52655,14764.37865,184958.9109,488561.3379,556590.8939,<1H OCEAN,Los Angeles,>= $100 thousand
148500.0,3.875,37,1155,225,814,241,34.07,-118.17,31256.41594,7069.163974,177338.1754,494740.3697,562775.2486,<1H OCEAN,Los Angeles,>= $100 thousand
148500.0,2.3125,38,2169,688,3036,639,33.94,-118.36,9580.700372,16454.0339,175892.1924,494372.783,562336.7412,<1H OCEAN,Los Angeles,>= $100 thousand
148500.0,3.9936,5,6446,1154,3427,1104,34.56,-118.12,69995.38234,57592.44592,223458.5573,458834.8153,526661.7045,INLAND,Los Angeles,>= $100 thousand
148400.0,2.8,47,1325,393,1557,352,34.04,-118.21,26325.61966,3388.480716,176544.5219,494801.7384,562831.8982,<1H OCEAN,Los Angeles,>= $100 thousand
148400.0,4.4091,37,1831,356,925,338,33.93,-118.33,9866.224634,15750.20302,173276.746,496985.6591,564957.7994,<1H OCEAN,Los Angeles,>= $100 thousand
148300.0,3.1591,35,1141,212,924,212,34.04,-117.96,37050.94919,26172.42112,164880.1424,510239.2383,578260.8717,<1H OCEAN,Los Angeles,>= $100 thousand
148300.0,3.274,30,4426,995,4196,921,33.89,-118.15,15530.44066,20001.61747,159670.6749,511047.1104,579061.5955,<1H OCEAN,Los Angeles,>= $100 thousand
148200.0,2.7708,34,1660,412,1678,382,34.09,-118.21,28457.78839,5221.031022,181192.4668,490630.1811,558664.4243,<1H OCEAN,Los Angeles,>= $100 thousand
148200.0,2.1044,36,1514,453,1496,448,33.98,-118.22,20924.94581,8323.478059,171569.5693,499242.7908,567261.9693,<1H OCEAN,Los Angeles,>= $100 thousand
148200.0,3.0143,44,3186,876,3913,842,33.96,-118.23,18816.48977,10333.32762,170298.7155,500335.9767,568348.6608,<1H OCEAN,Los Angeles,>= $100 thousand
148100.0,3.6791,37,1545,341,1909,352,34.25,-118.42,27055.65951,27328.06287,206723.7422,464503.7406,532535.2464,<1H OCEAN,Los Angeles,>= $100 thousand
148100.0,2.3882,42,1651,463,1559,436,33.95,-118.19,21327.05774,12398.43716,167248.8553,503576.1135,571595.0852,<1H OCEAN,Los Angeles,>= $100 thousand
148100.0,3.0513,15,2407,589,1591,506,33.8,-118.18,5732.822351,28656.10107,153332.9875,516946.491,584926.3862,NEAR OCEAN,Los Angeles,>= $100 thousand
148000.0,3.024,36,1002,250,1312,249,34.27,-118.43,28952.24687,29668.41779,209075.5687,462228.4109,530260.9408,<1H OCEAN,Los Angeles,>= $100 thousand
148000.0,3.0417,24,1596,388,1329,352,34.14,-117.98,46428.74769,26167.86599,175658.8382,500887.5144,568888.7121,INLAND,Los Angeles,>= $100 thousand
